id,text,label,priority
369,Phòng 204 báo cáo rò rỉ nước vào đường dây điện chính.,điện,high
370,Bảng điện hành lang gần KSSV-111 nhảy aptomat liên tục.,điện,urgent
371,Báo cáo bụi bẩn bám dày trên các khung cửa sổ.,vệ sinh,normal
372,Phòng kssv-592 có rác chưa dọn.,vệ sinh,normal
373,"Giường tầng phòng 301 bị gãy thanh ngang, không dám ngủ.",thiết bị,normal
374,Phòng kssv-162 có rác chưa dọn.,vệ sinh,normal
375,Điện tại phòng KSSV-169 chập chờn khi bật điều hòa.,điện,high
376,Phòng 408 bị nước chảy từ đường ống của điều hòa.,thiết bị,normal
377,Phòng KSSV-659 có rác chưa dọn.,vệ sinh,normal
378,Đèn học phòng kssv-519 bị hỏng.,thiết bị,normal
379,Không vào được mạng ở phòng kssv-181.,internet,normal
380,Phòng em bị sinh viên khác lén vào phòng khi không có ai.,khác,normal
381,Phòng em bị mất thẻ từ và cần làm lại gấp.,thiết bị,high
382,Vòi nước phòng KSSV-297 bị rò rỉ.,nước,high
383,Báo cáo máy giặt công cộng khu A bị rò rỉ nước lớn dưới chân đế.,thiết bị,high
384,Cống thoát nước phòng KSSV-193 bị nghẹt.,vệ sinh,normal
385,Đèn học phòng KSSV-460 bị hỏng.,thiết bị,normal
386,Địa chỉ IP của máy tính phòng em bị chặn khỏi hệ thống mạng KTX.,internet,normal
387,Cống thoát nước phòng KSSV-346 bị nghẹt.,vệ sinh,high
388,Cần bổ sung rèm cửa cho phòng kssv-182.,khác,normal
389,Đèn học phòng kssv-293 bị hỏng.,thiết bị,normal
390,"Lỗi bàn làm việc chung bị mất ốc, không đứng vững.",thiết bị,normal
391,Nước trong bồn rửa phòng kssv-501 bị tắc.,nước,normal
392,Phòng 401 bị nước chảy chậm đột ngột vào ban đêm.,nước,high
393,Phòng KSSV-204 có côn trùng bay vào thường xuyên.,khác,normal
394,Ổ cắm phòng KSSV-470 phát ra tia lửa.,điện,high
395,Phòng kssv-551 có côn trùng bay vào thường xuyên.,khác,normal
396,Quạt phòng kssv-637 không quay.,thiết bị,normal
397,"Router tầng 2 bị lỗi, phòng KSSV-580 không vào mạng.",internet,normal
398,Phòng KSSV-162 mất điện từ từ hôm qua.,điện,high
399,"Lỗi quạt trần phòng 211 bị rơi cánh, chỉ còn 1 cánh quạt.",thiết bị,high
400,Cống thoát nước phòng KSSV-539 bị nghẹt.,vệ sinh,normal
401,Phòng kssv-520 mất điện từ tối qua.,điện,high
402,Phòng 211 báo cáo nước sinh hoạt có nhiều bọt trắng bất thường.,nước,normal
403,Cần bổ sung rèm cửa cho phòng kssv-211.,khác,normal
404,Thùng rác khu sinh viên gần KSSV-667 đầy tràn.,vệ sinh,normal
405,Quạt phòng KSSV-406 không quay.,thiết bị,normal
406,Quạt phòng KSSV-275 không quay.,thiết bị,normal
407,Phòng 601 báo cáo giường tầng bị kêu cót két lớn khi trở mình.,thiết bị,normal
408,Điện tại phòng KSSV-617 chập chờn khi bật điều hòa.,điện,high
409,Cần bổ sung rèm cửa cho phòng kssv-127.,khác,normal
410,Báo cáo tài khoản Internet phòng 201 bị khóa đột ngột.,internet,normal
411,Không vào được mạng tại phòng KSSV-667.,internet,normal
412,Phòng kssv-258 không có nước.,nước,high
413,Ổ điện bàn học phòng KSSV-272 không hoạt động.,thiết bị,normal
414,Ổ cắm phòng KSSV-222 phát ra tia lửa.,điện,high
415,Khu sinh viên khu vực phòng KSSV-568 mất điện toàn bộ.,điện,high
416,Nước trong bồn rửa phòng KSSV-693 bị tắc.,nước,normal
417,Ổ điện bàn học kssv-229 không hoạt động.,thiết bị,normal
418,Phòng KSSV-597 có côn trùng bay vào thường xuyên.,khác,normal
419,Phòng kssv-292 bị mất đồ cá nhân.,khác,high
420,Nhà vệ sinh tầng 6 kssv có mùi hôi.,vệ sinh,normal
421,"Lỗi hệ thống nước bị ngắt đột ngột, không có thông báo.",khác,high
422,Phòng kssv-190 có rác chưa dọn.,vệ sinh,normal
423,"Lỗi cửa ban công phòng 103 bị hỏng chốt cài, không khóa được.",thiết bị,high
424,Phòng KSSV-150 không có nước từ sáng nay.,nước,high
425,Cần tăng cường hệ thống phát WiFi ở khu vực cuối dãy nhà.,internet,normal
426,Điều hòa phòng KSSV-498 bị hỏng.,thiết bị,normal
427,Phòng KSSV-141 có côn trùng bay vào thường xuyên.,khác,normal
428,Điều hòa phòng kssv-563 bị hỏng.,thiết bị,normal
429,Mùi hôi từ nhà vệ sinh kssv-580 rất khó chịu.,vệ sinh,normal
430,Phòng KSSV-192 không có nước từ từ hôm qua.,nước,high
431,Vòi nước phòng KSSV-572 bị rò rỉ.,nước,high
432,Ổ điện bàn học kssv-347 không hoạt động.,thiết bị,normal
433,"Ống nước tầng 1 bị vỡ, ảnh hưởng khu vực KSSV-396.",nước,urgent
434,Wi-Fi phòng KSSV-461 không kết nối được.,internet,normal
435,Có tiếng ồn lớn từ phòng KSSV-347 vào từ sáng nay.,khác,normal
436,Phòng kssv-128 bị mất đồ cá nhân.,khác,high
437,"Báo cáo nước bị lẫn tạp chất, gây ngứa da khi tắm.",nước,normal
438,Aptomat tổng khu vực nhà vệ sinh chung bị nhảy liên tục không rõ lý do.,điện,urgent
439,Cống thoát nước phòng KSSV-208 bị nghẹt.,vệ sinh,normal
440,Quạt phòng kssv-668 không quay.,thiết bị,normal
441,Điện tại phòng KSSV-621 chập chờn khi bật điều hòa.,điện,high
442,Điều hòa phòng kssv-282 bị hỏng.,thiết bị,normal
443,Quạt phòng kssv-549 không quay.,thiết bị,normal
444,Điều hòa phòng kssv-656 bị hỏng.,thiết bị,normal
445,Cần can thiệp gấp vì xảy ra đánh nhau ở phòng 401.,khác,high
446,Tủ lạnh chung tầng 2 bị rò điện.,thiết bị,high
447,Có tiếng ồn lớn từ phòng KSSV-411 vào trưa nay.,khác,normal
448,Có người lạ đi lại gần phòng kssv-637 tối qua.,khác,normal
449,Phòng 503 bị nấm mốc trắng mọc trên tường gần cửa sổ.,vệ sinh,normal
450,Phòng kssv-635 mất điện từ tối qua.,điện,high
451,Có người lạ đi lại gần khu phòng KSSV-476 vào trưa nay.,khác,normal
452,Thùng rác khu sinh viên gần KSSV-186 đầy tràn.,vệ sinh,normal
453,Internet khu vực KSSV-562 mất tín hiệu.,internet,normal
454,Quạt phòng kssv-686 không quay.,thiết bị,normal
455,Báo cáo tốc độ tải lên/tải xuống bị giới hạn quá thấp vào giờ học.,internet,normal
456,Cần thông tắc cống thoát nước ở khu vực nhà tắm tập thể.,nước,normal
457,Cống thoát nước phòng KSSV-650 bị nghẹt.,vệ sinh,normal
458,Có tiếng ồn lớn từ phòng KSSV-460 vào từ sáng nay.,khác,normal
459,Bảng điện hành lang gần KSSV-142 nhảy aptomat liên tục.,điện,high
460,Báo cáo bồn rửa tay bị ố vàng và có cặn bẩn bám vào.,vệ sinh,normal
461,Điện phòng kssv-251 chập chờn khi bật điều hòa.,điện,high
462,Đề nghị lắp đặt thêm quạt hút mùi ở khu vực nấu ăn chung.,vệ sinh,normal
463,"Ống nước tầng 3 bị vỡ, ảnh hưởng khu vực KSSV-213.",nước,urgent
464,Mùi hôi từ nhà vệ sinh kssv-103 rất khó chịu.,vệ sinh,normal
465,Phòng kssv-586 không có nước.,nước,high
466,"Router tầng 2 bị lỗi, phòng KSSV-560 không vào mạng.",internet,normal
467,"Mật khẩu WiFi KTX bị đổi không báo trước, không thể truy cập.",internet,normal
468,Báo cáo người bán hàng rong vào KTX để quảng cáo.,khác,normal
469,Phòng KSSV-631 bị mất đồ cá nhân.,khác,high
470,Quạt phòng KSSV-594 không quay.,thiết bị,normal
471,Phòng kssv-655 có côn trùng bay vào thường xuyên.,khác,normal
472,Ổ cắm phòng kssv-515 phát ra tia lửa.,điện,high
473,Phòng KSSV-449 có côn trùng bay vào thường xuyên.,khác,normal
474,Phòng 510 báo cáo mùi thuốc lá nồng nặc bay vào từ phòng bên cạnh.,vệ sinh,normal
475,Tủ lạnh chung tầng 6 kssv bị rò điện.,thiết bị,high
476,"Dây điện gần cửa sổ khu D bị chuột cắn đứt, đề nghị sửa gấp.",điện,high
477,Phòng KSSV-492 có rác chưa dọn.,vệ sinh,normal
478,Phòng KSSV-340 có côn trùng bay vào thường xuyên.,khác,normal
479,Đèn học phòng kssv-438 bị hỏng.,thiết bị,normal
480,Wi-Fi phòng KSSV-469 không kết nối được.,internet,normal
481,Phòng KSSV-102 không có nước từ đêm qua.,nước,high
482,Phòng 510 báo cáo mùi thuốc lá nồng nặc bay vào từ phòng bên cạnh.,vệ sinh,normal
483,Có người lạ đi lại gần phòng kssv-373 tối qua.,khác,normal
484,"Router tầng 2 bị lỗi, phòng KSSV-284 không vào mạng.",internet,normal
485,Phòng KSSV-677 bị mất đồ cá nhân.,khác,high
486,Phòng KSSV-350 mất điện từ sáng nay.,điện,high
487,Cần tăng cường số lượng bảo vệ tuần tra khu vực nhà xe.,khác,normal
488,Phòng kssv-160 có côn trùng bay vào thường xuyên.,khác,normal
489,Lỗi thảm ở phòng sinh hoạt chung bị bẩn và có mùi ẩm mốc.,vệ sinh,normal
490,Quạt phòng kssv-520 không quay.,thiết bị,normal
491,Rác thải y tế bị vứt lẫn vào thùng rác thường.,vệ sinh,normal
492,Điều hòa phòng kssv-384 bị hỏng.,thiết bị,normal
493,Quạt phòng kssv-234 không quay.,thiết bị,normal
494,Quạt phòng kssv-388 không quay.,thiết bị,normal
495,Phòng KSSV-403 có côn trùng bay vào thường xuyên.,khác,normal
496,Phòng kssv-100 không có nước.,nước,normal
497,Có người lạ đi lại gần khu phòng KSSV-122 vào đêm qua.,khác,normal
498,Báo cáo người ăn xin vào KTX làm phiền sinh viên.,khác,normal
499,Wi-Fi phòng KSSV-327 không kết nối được.,internet,normal
500,Không vào được mạng tại phòng KSSV-585.,internet,normal
501,Phòng 707 bị thấm nước qua sàn từ nhà vệ sinh.,nước,high
502,Wi-Fi phòng KSSV-327 không kết nối được.,internet,normal
503,Phòng kssv-657 có rác chưa dọn.,vệ sinh,normal
504,Đèn học phòng kssv-280 bị hỏng.,thiết bị,normal
505,Ống nước tầng 5 kssv bị vỡ.,nước,normal
506,Điều hòa phòng kssv-287 bị hỏng.,thiết bị,normal
507,Phòng 510 báo cáo đèn bàn học bị đứt dây điện bên trong.,thiết bị,normal
508,Đèn trong phòng kssv-673 bị cháy.,điện,normal
509,Ổ cắm phòng KSSV-269 phát ra tia lửa.,điện,high
510,Phòng kssv-346 không có nước.,nước,high
511,Phòng 410 báo cáo sự cố mạng kéo dài 2 ngày chưa được khắc phục.,internet,high
512,Thùng rác khu sinh viên gần KSSV-369 đầy tràn.,vệ sinh,normal
513,Phòng KSSV-101 có rác chưa dọn.,vệ sinh,normal
514,Mùi hôi từ khu vệ sinh gần phòng KSSV-459 rất khó chịu.,vệ sinh,normal
515,Wi-Fi phòng kssv-314 không kết nối được.,internet,normal
516,Phòng KSSV-650 mất điện từ chiều nay.,điện,high
517,Mùi hôi từ khu vệ sinh gần phòng KSSV-375 rất khó chịu.,vệ sinh,normal
518,"Lỗi quạt thông gió nhà tắm chung không hoạt động, không khí ngột ngạt.",vệ sinh,normal
519,Không vào được mạng ở phòng kssv-150.,internet,normal
520,Nước trong bồn rửa phòng kssv-303 bị tắc.,nước,normal
521,Quạt phòng KSSV-109 không quay.,thiết bị,normal
522,Báo cáo máy photocopy ở sảnh bị kẹt giấy liên tục và in mực rất mờ.,thiết bị,normal
523,Có tiếng ồn lớn từ phòng KSSV-418 vào từ tối qua.,khác,normal
524,Phòng KSSV-406 có rác chưa dọn.,vệ sinh,normal
525,Bảng điện hành lang gần KSSV-350 nhảy aptomat liên tục.,điện,high
526,Mạng khu sinh viên rất yếu vào từ sáng nay.,internet,normal
527,Thùng rác khu sinh viên gần KSSV-264 đầy tràn.,vệ sinh,normal
528,Lỗi cổng mạng LAN phòng 506 không nhận tín hiệu từ dây mạng.,internet,normal
529,Khu sinh viên khu vực phòng KSSV-263 mất điện toàn bộ.,điện,high
530,Internet khu vực KSSV-645 mất tín hiệu.,internet,normal
531,Nước chảy yếu ở nhà tắm kssv-209.,nước,normal
532,Cần xử lý sinh viên hút thuốc trong nhà vệ sinh chung.,khác,normal
533,"Báo cáo áp lực nước rất yếu vào buổi tối, không đủ để rửa mặt.",nước,normal
534,Mùi hôi từ nhà vệ sinh kssv-212 rất khó chịu.,vệ sinh,normal
535,Ánh sáng đèn khu vực cầu thang bị yếu.,khác,normal
536,"Mạng bị lỗi, không vào được các trang web có giao thức HTTPS.",internet,normal
537,Quạt phòng KSSV-287 không quay.,thiết bị,normal
538,Điện tại phòng KSSV-330 chập chờn khi bật điều hòa.,điện,high
539,Phòng KSSV-159 bị mất đồ cá nhân.,khác,high
540,Lỗi kết nối bị từ chối do quá nhiều thiết bị cùng truy cập từ một phòng.,internet,normal
541,Ổ cắm phòng KSSV-103 phát ra tia lửa.,điện,high
542,Cần bổ sung rèm cửa cho phòng kssv-214.,khác,normal
543,Điều hòa phòng kssv-118 bị hỏng.,thiết bị,normal
544,Phòng KSSV-632 bị mất đồ cá nhân.,khác,high
545,Khu sinh viên khu vực phòng KSSV-512 mất điện toàn bộ.,điện,normal
546,Phòng kssv-308 có rác chưa dọn.,vệ sinh,normal
547,Cống thoát nước phòng KSSV-279 bị nghẹt.,vệ sinh,normal
548,Điều hòa phòng KSSV-407 bị hỏng.,thiết bị,normal
549,Wi-Fi phòng kssv-687 không kết nối được.,internet,normal
550,Hệ thống loa thông báo chung bị tắt tiếng.,thiết bị,normal
551,Nhà vệ sinh tầng 4 có mùi hôi.,vệ sinh,normal
552,"Cần tìm gấp chìa khóa phòng 405 bị mất, đề nghị thay ổ khóa mới.",khác,high
553,Đèn học phòng kssv-612 bị hỏng.,thiết bị,normal
554,Cống thoát nước phòng KSSV-606 bị nghẹt.,vệ sinh,normal
555,Điều hòa phòng KSSV-542 bị hỏng.,thiết bị,normal
556,Có tiếng ồn lớn từ phòng KSSV-327 vào trưa nay.,khác,normal
557,Wi-Fi phòng kssv-499 không kết nối được.,internet,normal
558,"Ống nước tầng 1 bị vỡ, ảnh hưởng khu vực KSSV-224.",nước,urgent
559,Lỗi công tắc điều hòa phòng 105 bị hỏng nút bấm.,điện,normal
560,Nước chảy yếu ở nhà tắm gần phòng KSSV-330.,nước,normal
561,Phòng KSSV-236 có côn trùng bay vào thường xuyên.,khác,normal
562,Nước trong bồn rửa phòng KSSV-682 bị tắc.,nước,normal
563,Đèn trong phòng kssv-528 bị cháy.,điện,normal
564,"Router tầng 3 bị lỗi, phòng KSSV-481 không vào mạng.",internet,normal
565,"Bóng đèn ở bồn rửa mặt chung bị cháy, rất tối để soi gương.",điện,normal
566,Cống thoát nước phòng KSSV-324 bị nghẹt.,vệ sinh,normal
567,Vòi nước phòng kssv-498 bị rò rỉ.,nước,high
568,Phòng em bị muỗi đốt nghiêm trọng vào ban đêm.,vệ sinh,normal
569,Phòng 605 muốn kích hoạt lại tài khoản mạng đã hết hạn.,internet,normal
570,Cống thoát nước phòng kssv-382 bị nghẹt.,vệ sinh,normal
571,Không vào được mạng tại phòng KSSV-482.,internet,normal
572,Có tiếng ồn lớn từ phòng kssv-245 ban đêm.,khác,normal
573,Mùi hôi từ khu vệ sinh gần phòng KSSV-525 rất khó chịu.,vệ sinh,normal
574,Khu sinh viên khu vực phòng KSSV-129 mất điện toàn bộ.,điện,high
575,"Router tầng 6 bị lỗi, phòng KSSV-137 không vào mạng.",internet,normal
576,"Cần can thiệp gấp vì xảy ra cãi vã, đánh nhau giữa hai phòng 301 và 302.",khác,normal
577,Phòng KSSV-346 bị mất đồ cá nhân.,khác,high
578,Điện phòng kssv-469 chập chờn khi bật điều hòa.,điện,high
579,Có tiếng ồn lớn từ phòng kssv-516 ban đêm.,khác,normal
580,Quạt phòng KSSV-393 không quay.,thiết bị,normal
581,Phòng 411 báo cáo sự cố mạng kéo dài hơn 1 ngày chưa được xử lý.,internet,normal
582,Bảng điện hành lang gần KSSV-579 nhảy aptomat liên tục.,điện,high
