id,text,label,priority
371,Cống thoát nước phòng KSSV-193 bị nghẹt.,vệ sinh,normal
372,Đèn học phòng KSSV-460 b hỏng.,thiết bị,normal
373,ịa chỉ IP của máy tính phòng em bị chặn khi hệ thống mạng KTX.,internet,normal
374,Cống thoát nước phòng KSSV-346 bị nghẹt.,vệ sinh,high
375,Cần bổ sung rèm cửa cho phòng kssv-182.,khác,normal
376,Đèn học phòng kssv-293 b hỏng.,thiết bị,normal
377,"Lỗi bàn làm việc chung bị mất ốc, không đứng vững.",thiết bị,normal
378,Nước trong bồn rửa phòng kssv-501 bị tắc.,nước,normal
379,Phòng 401 bị nước chảy chậm đột ngột vào ban đêm.,nước,high
380,Phòng KSSV-204 có côn trùng bay vào thường xuyên.,khác,normal
381,cắm phòng KSSV-470 phát ra tia lửa.,điện,high
382,Phòng kssv-551 có côn trùng bay vào thường xuyên.,khác,normal
383,Quạt phòng kssv-637 không quay.,thiết bị,normal
384,"Router tầng 2 bị lỗi, phòng KSSV-580 không vào mạng.",internet,normal
385,Phòng KSSV-162 mất điện từ từ hôm qua.,điện,high
386,"Lỗi quạt trần phòng 211 bị rơi cánh, chỉ còn 1 cánh quạt.",thiết bị,high
387,Cống thoát nước phòng KSSV-539 bị nghẹt.,vệ sinh,normal
388,Phòng kssv-520 mất điện từ tối qua.,điện,high
389,Phòng 211 báo cáo nưc sinh hoạt có nhiều bọt trắng bất thường.,nước,normal
390,Cần bổ sung rèm cửa cho phòng kssv-211.,khác,normal
391,Thùng rác khu sinh viên gần KSSV-667 đầy tràn.,vệ sinh,normal
392,Quạt phòng KSSV-406 không quay.,thiết bị,normal
393,Quạt phòng KSSV-275 không quay.,thiết bị,normal
394,Phòng 601 báo cáo giưng tầng bị kêu cót két lớn khi trở mình.,thiết bị,normal
395,Đin tại phòng KSSV-617 chập chờn khi bật iều hòa.,điện,high
396,Cần bổ sung rèm cửa cho phòng kssv-127.,khác,normal
397,Báo cáo tài khoản Internet phòng 201 bị khóa đột ngột.,internet,normal
398,Không vào được mạng tại phòng KSSV-667.,internet,normal
399,Phòng kssv-258 không có nước.,nước,high
400,Ổ điện bàn hc phòng KSSV-272 không hoạt động.,thiết bị,normal
401,cắm phòng KSSV-222 phát ra tia lửa.,điện,high
402,Khu sinh viên khu vực phòng KSSV-568 mất điện toàn bộ.,điện,high
403,Nước trong bồn rửa phòng KSSV-693 bị tắc.,nước,normal
404,Phòng KSSV-597 có côn trùng bay vào thường xuyên.,khác,normal
405,Phòng kssv-292 bị mất đồ cá nhân.,khác,high
406,Nhà vệ sinh tầng 6 kssv có mùi hôi.,vệ sinh,normal
407,"Lỗi hệ thống nước bị ngắt đột ngột, không có thông báo.",khác,high
408,Phòng kssv-190 có rác chưa dọn.,vệ sinh,normal
409,"Lỗi cửa ban công phòng 103 bị hng chốt cài, không khóa được.",thiết bị,high
410,Phòng KSSV-150 không có nước từ sáng nay.,nước,high
411,Cần tăng cưng hệ thống phát WiFi ở khu vực cuối dãy nhà.,internet,normal
412,Phòng KSSV-141 có côn trùng bay vào thường xuyên.,khác,normal
413,Điều hòa phòng kssv-563 b hỏng.,thiết bị,normal
414,Mùi hôi từ nhà vệ sinh kssv-580 rất khó chịu.,vệ sinh,normal
415,Phòng KSSV-192 không có nước từ từ hôm qua.,nước,high
416,Vòi nước phòng KSSV-572 bị rò rỉ.,nước,high
417,Ổ điện bàn hc kssv-347 không hoạt động.,thiết bị,normal
418,"ng nước tầng 1 bị vỡ, ảnh hưởng khu vực KSSV-396.",nước,urgent
419,Wi-Fi phòng KSSV-461 không kết nối được.,internet,normal
420,Có tiếng ồn lớn từ phòng KSSV-347 vào từ sáng nay.,khác,normal
421,Phòng kssv-128 bị mất đồ cá nhân.,khác,high
422,"Báo cáo nước bị lẫn tạp chất, gây ngứa da khi tắm.",nước,normal
423,Aptomat tổng khu vực nhà vệ sinh chung bị nhảy liên tục không rõ lý do.,điện,urgent
424,Cống thoát nước phòng KSSV-208 bị nghẹt.,vệ sinh,normal
425,Quạt phòng kssv-668 không quay.,thiết bị,normal
426,Đin tại phòng KSSV-621 chập chờn khi bật iều hòa.,điện,high
427,Điều hòa phòng kssv-282 b hỏng.,thiết bị,normal
428,Quạt phòng kssv-549 không quay.,thiết bị,normal
429,Điều hòa phòng kssv-656 b hỏng.,thiết bị,normal
430,Cần can thiệp gấp vì xảy ra đánh nhau ở phòng 401.,khác,high
431,Tủ lạnh chung tầng 2 bị rò điện.,thiết bị,high
432,Có tiếng ồn lớn từ phòng KSSV-411 vào trưa nay.,khác,normal
433,Có ngưi lạ đi lại gần phòng kssv-637 tối qua.,khác,normal
434,Phòng kssv-635 mất điện từ tối qua.,điện,high
435,Có người lạ i lại gần khu phòng KSSV-476 vào trưa nay.,khác,normal
436,Thùng rác khu sinh viên gần KSSV-186 đầy tràn.,vệ sinh,normal
437,Internet khu vực KSSV-562 mất tín hiệu.,internet,normal
438,Quạt phòng kssv-686 không quay.,thiết bị,normal
439,Báo cáo tốc độ tải lên/tải xuống bị giới hạn quá thấp vào gi hc.,internet,normal
440,Cần thông tắc cống thoát nước ở khu vực nhà tắm tập thể.,nước,normal
441,Cống thoát nước phòng KSSV-650 bị nghẹt.,vệ sinh,normal
442,Có tiếng ồn lớn từ phòng KSSV-460 vào từ sáng nay.,khác,normal
443,Bảng điện hành lang gần KSSV-142 nhảy aptomat liên tục.,điện,high
444,Đin phòng kssv-251 chập chờn khi bật iều hòa.,điện,high
445,nghị lắp đặt thêm quạt hút mùi ở khu vực nấu ăn chung.,vệ sinh,normal
446,"ng nước tầng 3 bị vỡ, ảnh hưởng khu vực KSSV-213.",nước,urgent
447,Mùi hôi từ nhà vệ sinh kssv-103 rất khó chịu.,vệ sinh,normal
448,Phòng kssv-586 không có nước.,nước,high
449,"Router tầng 2 bị lỗi, phòng KSSV-560 không vào mạng.",internet,normal
450,"Mật khẩu WiFi KTX bị đổi không báo trước, không thể truy cập.",internet,normal
451,Báo cáo ngưi bán hàng rong vào KTX để quảng cáo.,khác,normal
452,Phòng KSSV-631 bị mất đồ cá nhân.,khác,high
453,Quạt phòng KSSV-594 không quay.,thiết bị,normal
454,Phòng kssv-655 có côn trùng bay vào thường xuyên.,khác,normal
455,cắm phòng kssv-515 phát ra tia lửa.,điện,high
456,Phòng KSSV-449 có côn trùng bay vào thường xuyên.,khác,normal
457,Phòng 510 báo cáo mùi thuốc lá nồng nặc bay vào từ phòng bên cạnh.,vệ sinh,normal
458,Tủ lạnh chung tầng 6 kssv bị rò điện.,thiết bị,high
459,"Dây điện gần cửa sổ khu D bị chuột cắn đứt, đ nghị sửa gấp.",điện,high
460,Phòng KSSV-492 có rác chưa dọn.,vệ sinh,normal
461,Phòng KSSV-340 có côn trùng bay vào thường xuyên.,khác,normal
462,Đèn học phòng kssv-438 b hỏng.,thiết bị,normal
463,Wi-Fi phòng KSSV-469 không kết nối được.,internet,normal
464,Phòng KSSV-102 không có nước từ đêm qua.,nước,high
465,Có ngưi lạ đi lại gần phòng kssv-373 tối qua.,khác,normal
466,"Router tầng 2 bị lỗi, phòng KSSV-284 không vào mạng.",internet,normal
467,Phòng KSSV-677 bị mất đồ cá nhân.,khác,high
468,Phòng KSSV-350 mất điện từ sáng nay.,điện,high
469,Cần tăng cưng số lượng bảo vệ tuần tra khu vực nhà xe.,khác,normal
470,Phòng kssv-160 có côn trùng bay vào thường xuyên.,khác,normal
471,Lỗi thảm ở phòng sinh hoạt chung bị bẩn và có mùi ẩm mốc.,vệ sinh,normal
472,Quạt phòng kssv-520 không quay.,thiết bị,normal
473,Rác thải y tế b vứt lẫn vào thùng rác thường.,vệ sinh,normal
474,Điều hòa phòng kssv-384 b hỏng.,thiết bị,normal
475,Quạt phòng kssv-234 không quay.,thiết bị,normal
476,Quạt phòng kssv-388 không quay.,thiết bị,normal
477,Phòng KSSV-403 có côn trùng bay vào thường xuyên.,khác,normal
478,Phòng kssv-100 không có nước.,nước,normal
479,Có ngưi lạ đi lại gần khu phòng KSSV-122 vào đêm qua.,khác,normal
480,Báo cáo người n xin vào KTX làm phiền sinh viên.,khác,normal
481,Wi-Fi phòng KSSV-327 không kết nối được.,internet,normal
482,Không vào được mạng tại phòng KSSV-585.,internet,normal
483,Phòng 707 bị thấm nước qua sàn từ nhà vệ sinh.,nước,high
484,Phòng kssv-657 có rác chưa dọn.,vệ sinh,normal
485,Đèn học phòng kssv-280 b hỏng.,thiết bị,normal
486,ng nước tầng 5 kssv bị vỡ.,nước,normal
487,Điều hòa phòng kssv-287 b hỏng.,thiết bị,normal
488,Phòng 510 báo cáo đèn bàn hc bị đứt dây điện bên trong.,thiết bị,normal
489,Đèn trong phòng kssv-673 b cháy.,điện,normal
490,cắm phòng KSSV-269 phát ra tia lửa.,điện,high
491,Phòng kssv-346 không có nước.,nước,high
492,Phòng 410 báo cáo sự cố mạng kéo dài 2 ngày chưa được khắc phục.,internet,high
493,Thùng rác khu sinh viên gần KSSV-369 đầy tràn.,vệ sinh,normal
494,Phòng KSSV-101 có rác chưa dọn.,vệ sinh,normal
495,Mùi hôi từ khu vệ sinh gần phòng KSSV-459 rất khó chịu.,vệ sinh,normal
496,Wi-Fi phòng kssv-314 không kết nối được.,internet,normal
497,Phòng KSSV-650 mất điện từ chiu nay.,điện,high
498,Mùi hôi từ khu vệ sinh gần phòng KSSV-375 rất khó chịu.,vệ sinh,normal
499,"Lỗi quạt thông gió nhà tắm chung không hoạt động, không khí ngột ngạt.",vệ sinh,normal
500,Không vào được mạng ở phòng kssv-150.,internet,normal
501,Nước trong bồn rửa phòng kssv-303 bị tắc.,nước,normal
502,Quạt phòng KSSV-109 không quay.,thiết bị,normal
503,Báo cáo máy photocopy ở sảnh bị kẹt giấy liên tục và in mực rất m.,thiết bị,normal
504,Có tiếng ồn lớn từ phòng KSSV-418 vào từ tối qua.,khác,normal
505,Phòng KSSV-406 có rác chưa dọn.,vệ sinh,normal
506,Bảng điện hành lang gần KSSV-350 nhảy aptomat liên tục.,điện,high
507,Mạng khu sinh viên rất yếu vào từ sáng nay.,internet,normal
508,Thùng rác khu sinh viên gần KSSV-264 đầy tràn.,vệ sinh,normal
509,Khu sinh viên khu vực phòng KSSV-263 mất điện toàn bộ.,điện,high
510,Internet khu vực KSSV-645 mất tín hiệu.,internet,normal
511,Nước chảy yếu ở nhà tắm kssv-209.,nước,normal
512,Cần xử lý sinh viên hút thuốc trong nhà vệ sinh chung.,khác,normal
513,"Báo cáo áp lực nước rất yếu vào buổi tối, không đủ để rửa mặt.",nước,normal
514,Mùi hôi từ nhà vệ sinh kssv-212 rất khó chịu.,vệ sinh,normal
515,nh sáng đèn khu vực cầu thang bị yếu.,khác,normal
516,"Mạng bị lỗi, không vào được các trang web có giao thức HTTPS.",internet,normal
517,Quạt phòng KSSV-287 không quay.,thiết bị,normal
518,Đin tại phòng KSSV-330 chập chờn khi bật iều hòa.,điện,high
519,Phòng KSSV-159 bị mất đồ cá nhân.,khác,high
520,Lỗi kết nối bị từ chối do quá nhiu thiết bị cùng truy cập từ một phòng.,internet,normal
521,cắm phòng KSSV-103 phát ra tia lửa.,điện,high
522,Cần bổ sung rèm cửa cho phòng kssv-214.,khác,normal
523,Điều hòa phòng kssv-118 b hỏng.,thiết bị,normal
524,Phòng KSSV-632 bị mất đồ cá nhân.,khác,high
525,Khu sinh viên khu vực phòng KSSV-512 mất điện toàn bộ.,điện,normal
526,Phòng kssv-308 có rác chưa dọn.,vệ sinh,normal
527,Điều hòa phòng KSSV-407 b hỏng.,thiết bị,normal
528,Wi-Fi phòng kssv-687 không kết nối được.,internet,normal
529,Hệ thống loa thông báo chung bị tắt tiếng.,thiết bị,normal
530,Nhà vệ sinh tầng 4 có mùi hôi.,vệ sinh,normal
531,"Cần tìm gấp chìa khóa phòng 405 bị mất, đ nghị thay ổ khóa mới.",khác,high
532,Đèn học phòng kssv-612 b hỏng.,thiết bị,normal
533,Cống thoát nước phòng KSSV-606 bị nghẹt.,vệ sinh,normal
534,Điều hòa phòng KSSV-542 b hỏng.,thiết bị,normal
535,Có tiếng ồn lớn từ phòng KSSV-327 vào trưa nay.,khác,normal
536,Wi-Fi phòng kssv-499 không kết nối được.,internet,normal
537,"ng nước tầng 1 bị vỡ, ảnh hưởng khu vực KSSV-224.",nước,urgent
538,Lỗi công tắc điu hòa phòng 105 bị hng nút bấm.,điện,normal
539,Nước chảy yếu ở nhà tắm gần phòng KSSV-330.,nước,normal
540,Phòng KSSV-236 có côn trùng bay vào thường xuyên.,khác,normal
541,Nước trong bồn rửa phòng KSSV-682 bị tắc.,nước,normal
542,Đèn trong phòng kssv-528 b cháy.,điện,normal
543,"Router tầng 3 bị lỗi, phòng KSSV-481 không vào mạng.",internet,normal
544,"Bóng đèn ở bồn rửa mặt chung bị cháy, rất tối để soi gương.",điện,normal
545,Cống thoát nước phòng KSSV-324 bị nghẹt.,vệ sinh,normal
546,Vòi nước phòng kssv-498 bị rò rỉ.,nước,high
547,Phòng em bị muỗi đốt nghiêm trng vào ban đêm.,vệ sinh,normal
548,Cống thoát nước phòng kssv-382 bị nghẹt.,vệ sinh,normal
549,Không vào được mạng tại phòng KSSV-482.,internet,normal
550,Có tiếng ồn lớn từ phòng kssv-245 ban đêm.,khác,normal
551,Mùi hôi từ khu vệ sinh gần phòng KSSV-525 rất khó chịu.,vệ sinh,normal
552,Khu sinh viên khu vực phòng KSSV-129 mất điện toàn bộ.,điện,high
553,"Router tầng 6 bị lỗi, phòng KSSV-137 không vào mạng.",internet,normal
554,"Cần can thiệp gấp vì xảy ra cãi vã, đánh nhau giữa hai phòng 301 và 302.",khác,normal
555,Phòng KSSV-346 bị mất đồ cá nhân.,khác,high
556,Có tiếng ồn lớn từ phòng kssv-516 ban đêm.,khác,normal
557,Quạt phòng KSSV-393 không quay.,thiết bị,normal
558,Phòng 411 báo cáo sự cố mạng kéo dài hơn 1 ngày chưa được xử lý.,internet,normal
559,Bảng điện hành lang gần KSSV-579 nhảy aptomat liên tục.,điện,high
560,Wi-Fi phòng KSSV-697 không kết nối được.,internet,normal
561,Cần bổ sung rèm cửa cho phòng KSSV-285.,khác,normal
562,Vòi nước phòng kssv-500 bị rò rỉ.,nước,high
563,Nước chảy yếu ở nhà tắm gần phòng KSSV-474.,nước,normal
564,Cống thoát nước phòng kssv-565 bị nghẹt.,vệ sinh,normal
565,Nước trong bồn rửa phòng kssv-212 bị tắc.,nước,normal
566,Không vào được mạng ở phòng kssv-360.,internet,normal
567,Lỗi kết nối mạng bị ngắt khi sử dụng ứng dụng nhắn tin.,internet,normal
568,Nước trong bồn rửa phòng kssv-617 bị tắc.,nước,normal
569,Nước trong bồn rửa phòng KSSV-440 bị tắc.,nước,normal
570,Cống thoát nước phòng kssv-398 bị nghẹt.,vệ sinh,normal
571,Ổ điện bàn hc kssv-327 không hoạt động.,thiết bị,normal
572,Thùng rác khu sinh viên gần KSSV-679 đầy tràn.,vệ sinh,normal
573,Nước trong bồn rửa phòng KSSV-646 bị tắc.,nước,normal
574,Phòng KSSV-553 mất điện từ sáng nay.,điện,high
575,"Phòng 101 báo cáo tín hiệu WiFi cực yếu, chỉ có 1 vạch dù ngồi sát cục phát.",internet,normal
576,Phòng 608 báo cáo nước có lẫn bùn sau khi KTX sửa chữa.,nước,high
577,Ổ điện bàn hc kssv-632 không hoạt động.,thiết bị,normal
578,Vòi nước phòng kssv-307 bị rò rỉ.,nước,high
579,Đèn trong phòng kssv-417 b cháy.,điện,normal
580,Nước trong bồn rửa phòng KSSV-326 bị tắc.,nước,normal
581,Mạng khu sinh viên rất yếu vào từ tối qua.,internet,normal
582,Phòng kssv-553 bị mất đồ cá nhân.,khác,high
583,"Router tầng 3 bị lỗi, phòng KSSV-666 không vào mạng.",internet,normal
584,Cống thoát nước phòng kssv-150 bị nghẹt.,vệ sinh,normal
585,Ổ điện bàn hc phòng KSSV-663 không hoạt động.,thiết bị,normal
586,Phòng 606 báo cáo cửa tủ đồ bị hng khóa và bản l.,thiết bị,normal
587,Báo cáo lỗi hiển thị của màn hình đồng hồ điện tử ở phòng 109.,điện,normal
588,"Báo cáo cống thoát nước mưa sân thượng bị tắc, nước tràn vào trong nhà.",nước,normal
589,Phòng KSSV-385 mất điện từ trưa nay.,điện,high
590,Báo cáo ghế đá công cộng bị bẩn và có rêu.,vệ sinh,normal
591,Lỗi mạng bị chậm khi xem YouTube ở chất lượng 4K.,internet,normal
592,Điều hòa phòng KSSV-557 b hỏng.,thiết bị,normal
